STUDY_ID|VISIT_NUMBER|VISIT_NAME|OPTIONAL_VISIT_FLAG|FORM_NAME|PROCEDURE_NAME
C1071006|287|Disease Assessment 33|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|287|Disease Assessment 33|1|LABORATORY DATA - SIFE|LB001_15
C1071006|287|Disease Assessment 33|1|LABORATORY DATA - SPEP|LB001_12
C1071006|287|Disease Assessment 33|1|LABORATORY DATA - UIFE|LB001_13
C1071006|287|Disease Assessment 33|1|LABORATORY DATA - UPEP|LB001_14
C1071006|287|Disease Assessment 33|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|287|Disease Assessment 33|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|287|Disease Assessment 33|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|287|Disease Assessment 33|1|NEW LESION PROMPT|R_TUTMM002
C1071006|287|Disease Assessment 33|1|NEW LESIONS|TUTMM005
C1071006|287|Disease Assessment 33|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|287|Disease Assessment 33|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|288|Disease Assessment 34|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|288|Disease Assessment 34|1|DATE OF VISIT|SV001
C1071006|288|Disease Assessment 34|1|IMAGING|MOCAR007
C1071006|288|Disease Assessment 34|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|288|Disease Assessment 34|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|288|Disease Assessment 34|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|288|Disease Assessment 34|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|288|Disease Assessment 34|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|288|Disease Assessment 34|1|LABORATORY DATA - SIFE|LB001_15
C1071006|288|Disease Assessment 34|1|LABORATORY DATA - SPEP|LB001_12
C1071006|288|Disease Assessment 34|1|LABORATORY DATA - UIFE|LB001_13
C1071006|288|Disease Assessment 34|1|LABORATORY DATA - UPEP|LB001_14
C1071006|288|Disease Assessment 34|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|288|Disease Assessment 34|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|288|Disease Assessment 34|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|288|Disease Assessment 34|1|NEW LESION PROMPT|R_TUTMM002
C1071006|288|Disease Assessment 34|1|NEW LESIONS|TUTMM005
C1071006|288|Disease Assessment 34|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|288|Disease Assessment 34|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|289|Disease Assessment 35|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|289|Disease Assessment 35|1|DATE OF VISIT|SV001
C1071006|289|Disease Assessment 35|1|IMAGING|MOCAR007
C1071006|289|Disease Assessment 35|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|289|Disease Assessment 35|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|289|Disease Assessment 35|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|289|Disease Assessment 35|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|289|Disease Assessment 35|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|289|Disease Assessment 35|1|LABORATORY DATA - SIFE|LB001_15
C1071006|289|Disease Assessment 35|1|LABORATORY DATA - SPEP|LB001_12
C1071006|289|Disease Assessment 35|1|LABORATORY DATA - UIFE|LB001_13
C1071006|289|Disease Assessment 35|1|LABORATORY DATA - UPEP|LB001_14
C1071006|289|Disease Assessment 35|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|289|Disease Assessment 35|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|289|Disease Assessment 35|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|289|Disease Assessment 35|1|NEW LESION PROMPT|R_TUTMM002
C1071006|289|Disease Assessment 35|1|NEW LESIONS|TUTMM005
C1071006|289|Disease Assessment 35|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|289|Disease Assessment 35|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|290|Disease Assessment 36|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|290|Disease Assessment 36|1|DATE OF VISIT|SV001
C1071006|290|Disease Assessment 36|1|IMAGING|MOCAR007
C1071006|290|Disease Assessment 36|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|290|Disease Assessment 36|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|290|Disease Assessment 36|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|290|Disease Assessment 36|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|290|Disease Assessment 36|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|290|Disease Assessment 36|1|LABORATORY DATA - SIFE|LB001_15
C1071006|290|Disease Assessment 36|1|LABORATORY DATA - SPEP|LB001_12
C1071006|290|Disease Assessment 36|1|LABORATORY DATA - UIFE|LB001_13
C1071006|290|Disease Assessment 36|1|LABORATORY DATA - UPEP|LB001_14
C1071006|290|Disease Assessment 36|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|290|Disease Assessment 36|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|290|Disease Assessment 36|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|290|Disease Assessment 36|1|NEW LESION PROMPT|R_TUTMM002
C1071006|290|Disease Assessment 36|1|NEW LESIONS|TUTMM005
C1071006|290|Disease Assessment 36|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|290|Disease Assessment 36|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|291|Disease Assessment 37|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|291|Disease Assessment 37|1|DATE OF VISIT|SV001
C1071006|291|Disease Assessment 37|1|IMAGING|MOCAR007
C1071006|291|Disease Assessment 37|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|291|Disease Assessment 37|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|291|Disease Assessment 37|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|291|Disease Assessment 37|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|291|Disease Assessment 37|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|291|Disease Assessment 37|1|LABORATORY DATA - SIFE|LB001_15
C1071006|291|Disease Assessment 37|1|LABORATORY DATA - SPEP|LB001_12
C1071006|291|Disease Assessment 37|1|LABORATORY DATA - UIFE|LB001_13
C1071006|291|Disease Assessment 37|1|LABORATORY DATA - UPEP|LB001_14
C1071006|291|Disease Assessment 37|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|291|Disease Assessment 37|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|291|Disease Assessment 37|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|291|Disease Assessment 37|1|NEW LESION PROMPT|R_TUTMM002
C1071006|291|Disease Assessment 37|1|NEW LESIONS|TUTMM005
C1071006|291|Disease Assessment 37|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|291|Disease Assessment 37|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|292|Disease Assessment 38|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|292|Disease Assessment 38|1|DATE OF VISIT|SV001
C1071006|292|Disease Assessment 38|1|IMAGING|MOCAR007
C1071006|292|Disease Assessment 38|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|292|Disease Assessment 38|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|292|Disease Assessment 38|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|292|Disease Assessment 38|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|292|Disease Assessment 38|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|292|Disease Assessment 38|1|LABORATORY DATA - SIFE|LB001_15
C1071006|292|Disease Assessment 38|1|LABORATORY DATA - SPEP|LB001_12
C1071006|292|Disease Assessment 38|1|LABORATORY DATA - UIFE|LB001_13
C1071006|292|Disease Assessment 38|1|LABORATORY DATA - UPEP|LB001_14
C1071006|292|Disease Assessment 38|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|292|Disease Assessment 38|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|292|Disease Assessment 38|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|292|Disease Assessment 38|1|NEW LESION PROMPT|R_TUTMM002
C1071006|292|Disease Assessment 38|1|NEW LESIONS|TUTMM005
C1071006|292|Disease Assessment 38|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|292|Disease Assessment 38|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|293|Disease Assessment 39|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|293|Disease Assessment 39|1|DATE OF VISIT|SV001
C1071006|293|Disease Assessment 39|1|IMAGING|MOCAR007
C1071006|293|Disease Assessment 39|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|293|Disease Assessment 39|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|293|Disease Assessment 39|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|293|Disease Assessment 39|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|293|Disease Assessment 39|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|293|Disease Assessment 39|1|LABORATORY DATA - SIFE|LB001_15
C1071006|293|Disease Assessment 39|1|LABORATORY DATA - SPEP|LB001_12
C1071006|293|Disease Assessment 39|1|LABORATORY DATA - UIFE|LB001_13
C1071006|293|Disease Assessment 39|1|LABORATORY DATA - UPEP|LB001_14
C1071006|293|Disease Assessment 39|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|293|Disease Assessment 39|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|293|Disease Assessment 39|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|293|Disease Assessment 39|1|NEW LESION PROMPT|R_TUTMM002
C1071006|293|Disease Assessment 39|1|NEW LESIONS|TUTMM005
C1071006|293|Disease Assessment 39|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|293|Disease Assessment 39|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|294|Disease Assessment 40|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|294|Disease Assessment 40|1|DATE OF VISIT|SV001
C1071006|294|Disease Assessment 40|1|IMAGING|MOCAR007
C1071006|294|Disease Assessment 40|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|294|Disease Assessment 40|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|294|Disease Assessment 40|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|294|Disease Assessment 40|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|294|Disease Assessment 40|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|294|Disease Assessment 40|1|LABORATORY DATA - SIFE|LB001_15
C1071006|294|Disease Assessment 40|1|LABORATORY DATA - SPEP|LB001_12
C1071006|294|Disease Assessment 40|1|LABORATORY DATA - UIFE|LB001_13
C1071006|294|Disease Assessment 40|1|LABORATORY DATA - UPEP|LB001_14
C1071006|294|Disease Assessment 40|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|294|Disease Assessment 40|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|294|Disease Assessment 40|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|294|Disease Assessment 40|1|NEW LESION PROMPT|R_TUTMM002
C1071006|294|Disease Assessment 40|1|NEW LESIONS|TUTMM005
C1071006|294|Disease Assessment 40|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|294|Disease Assessment 40|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|295|Disease Assessment 41|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|295|Disease Assessment 41|1|DATE OF VISIT|SV001
C1071006|295|Disease Assessment 41|1|IMAGING|MOCAR007
C1071006|295|Disease Assessment 41|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|295|Disease Assessment 41|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|295|Disease Assessment 41|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|295|Disease Assessment 41|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|295|Disease Assessment 41|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|295|Disease Assessment 41|1|LABORATORY DATA - SIFE|LB001_15
C1071006|295|Disease Assessment 41|1|LABORATORY DATA - SPEP|LB001_12
C1071006|295|Disease Assessment 41|1|LABORATORY DATA - UIFE|LB001_13
C1071006|295|Disease Assessment 41|1|LABORATORY DATA - UPEP|LB001_14
C1071006|295|Disease Assessment 41|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|295|Disease Assessment 41|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|295|Disease Assessment 41|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|295|Disease Assessment 41|1|NEW LESION PROMPT|R_TUTMM002
C1071006|295|Disease Assessment 41|1|NEW LESIONS|TUTMM005
C1071006|295|Disease Assessment 41|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|295|Disease Assessment 41|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|296|Disease Assessment 42|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|296|Disease Assessment 42|1|DATE OF VISIT|SV001
C1071006|296|Disease Assessment 42|1|IMAGING|MOCAR007
C1071006|296|Disease Assessment 42|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|296|Disease Assessment 42|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|296|Disease Assessment 42|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|296|Disease Assessment 42|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|296|Disease Assessment 42|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|296|Disease Assessment 42|1|LABORATORY DATA - SIFE|LB001_15
C1071006|296|Disease Assessment 42|1|LABORATORY DATA - SPEP|LB001_12
C1071006|296|Disease Assessment 42|1|LABORATORY DATA - UIFE|LB001_13
C1071006|296|Disease Assessment 42|1|LABORATORY DATA - UPEP|LB001_14
C1071006|296|Disease Assessment 42|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|296|Disease Assessment 42|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|296|Disease Assessment 42|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|296|Disease Assessment 42|1|NEW LESION PROMPT|R_TUTMM002
C1071006|296|Disease Assessment 42|1|NEW LESIONS|TUTMM005
C1071006|296|Disease Assessment 42|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|296|Disease Assessment 42|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|297|Disease Assessment 43|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|297|Disease Assessment 43|1|DATE OF VISIT|SV001
C1071006|297|Disease Assessment 43|1|IMAGING|MOCAR007
C1071006|297|Disease Assessment 43|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|297|Disease Assessment 43|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|297|Disease Assessment 43|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|297|Disease Assessment 43|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|297|Disease Assessment 43|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|297|Disease Assessment 43|1|LABORATORY DATA - SIFE|LB001_15
C1071006|297|Disease Assessment 43|1|LABORATORY DATA - SPEP|LB001_12
C1071006|297|Disease Assessment 43|1|LABORATORY DATA - UIFE|LB001_13
C1071006|297|Disease Assessment 43|1|LABORATORY DATA - UPEP|LB001_14
C1071006|297|Disease Assessment 43|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|297|Disease Assessment 43|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|297|Disease Assessment 43|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|297|Disease Assessment 43|1|NEW LESION PROMPT|R_TUTMM002
C1071006|297|Disease Assessment 43|1|NEW LESIONS|TUTMM005
C1071006|297|Disease Assessment 43|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|297|Disease Assessment 43|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|298|Disease Assessment 44|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|298|Disease Assessment 44|1|DATE OF VISIT|SV001
C1071006|298|Disease Assessment 44|1|IMAGING|MOCAR007
C1071006|298|Disease Assessment 44|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|298|Disease Assessment 44|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|298|Disease Assessment 44|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|298|Disease Assessment 44|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|298|Disease Assessment 44|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|298|Disease Assessment 44|1|LABORATORY DATA - SIFE|LB001_15
C1071006|298|Disease Assessment 44|1|LABORATORY DATA - SPEP|LB001_12
C1071006|298|Disease Assessment 44|1|LABORATORY DATA - UIFE|LB001_13
C1071006|298|Disease Assessment 44|1|LABORATORY DATA - UPEP|LB001_14
C1071006|298|Disease Assessment 44|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|298|Disease Assessment 44|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|298|Disease Assessment 44|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|298|Disease Assessment 44|1|NEW LESION PROMPT|R_TUTMM002
C1071006|298|Disease Assessment 44|1|NEW LESIONS|TUTMM005
C1071006|298|Disease Assessment 44|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|298|Disease Assessment 44|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|299|Disease Assessment 45|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|299|Disease Assessment 45|1|DATE OF VISIT|SV001
C1071006|299|Disease Assessment 45|1|IMAGING|MOCAR007
C1071006|299|Disease Assessment 45|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|299|Disease Assessment 45|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|299|Disease Assessment 45|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|299|Disease Assessment 45|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|299|Disease Assessment 45|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|299|Disease Assessment 45|1|LABORATORY DATA - SIFE|LB001_15
C1071006|299|Disease Assessment 45|1|LABORATORY DATA - SPEP|LB001_12
C1071006|299|Disease Assessment 45|1|LABORATORY DATA - UIFE|LB001_13
C1071006|299|Disease Assessment 45|1|LABORATORY DATA - UPEP|LB001_14
C1071006|299|Disease Assessment 45|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|299|Disease Assessment 45|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|299|Disease Assessment 45|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|299|Disease Assessment 45|1|NEW LESION PROMPT|R_TUTMM002
C1071006|299|Disease Assessment 45|1|NEW LESIONS|TUTMM005
C1071006|299|Disease Assessment 45|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|299|Disease Assessment 45|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|300|Disease Assessment 46|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|300|Disease Assessment 46|1|DATE OF VISIT|SV001
C1071006|300|Disease Assessment 46|1|IMAGING|MOCAR007
C1071006|300|Disease Assessment 46|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|300|Disease Assessment 46|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|300|Disease Assessment 46|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|300|Disease Assessment 46|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|300|Disease Assessment 46|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|300|Disease Assessment 46|1|LABORATORY DATA - SIFE|LB001_15
C1071006|300|Disease Assessment 46|1|LABORATORY DATA - SPEP|LB001_12
C1071006|300|Disease Assessment 46|1|LABORATORY DATA - UIFE|LB001_13
C1071006|300|Disease Assessment 46|1|LABORATORY DATA - UPEP|LB001_14
C1071006|300|Disease Assessment 46|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|300|Disease Assessment 46|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|300|Disease Assessment 46|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|300|Disease Assessment 46|1|NEW LESION PROMPT|R_TUTMM002
C1071006|300|Disease Assessment 46|1|NEW LESIONS|TUTMM005
C1071006|300|Disease Assessment 46|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|300|Disease Assessment 46|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|301|Disease Assessment 47|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|301|Disease Assessment 47|1|DATE OF VISIT|SV001
C1071006|301|Disease Assessment 47|1|IMAGING|MOCAR007
C1071006|301|Disease Assessment 47|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|301|Disease Assessment 47|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|301|Disease Assessment 47|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|301|Disease Assessment 47|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|301|Disease Assessment 47|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|301|Disease Assessment 47|1|LABORATORY DATA - SIFE|LB001_15
C1071006|301|Disease Assessment 47|1|LABORATORY DATA - SPEP|LB001_12
C1071006|301|Disease Assessment 47|1|LABORATORY DATA - UIFE|LB001_13
C1071006|301|Disease Assessment 47|1|LABORATORY DATA - UPEP|LB001_14
C1071006|301|Disease Assessment 47|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|301|Disease Assessment 47|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|301|Disease Assessment 47|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|301|Disease Assessment 47|1|NEW LESION PROMPT|R_TUTMM002
C1071006|301|Disease Assessment 47|1|NEW LESIONS|TUTMM005
C1071006|301|Disease Assessment 47|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|301|Disease Assessment 47|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|302|Disease Assessment 48|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|302|Disease Assessment 48|1|DATE OF VISIT|SV001
C1071006|302|Disease Assessment 48|1|IMAGING|MOCAR007
C1071006|302|Disease Assessment 48|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|302|Disease Assessment 48|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|302|Disease Assessment 48|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|302|Disease Assessment 48|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|302|Disease Assessment 48|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|302|Disease Assessment 48|1|LABORATORY DATA - SIFE|LB001_15
C1071006|302|Disease Assessment 48|1|LABORATORY DATA - SPEP|LB001_12
C1071006|302|Disease Assessment 48|1|LABORATORY DATA - UIFE|LB001_13
C1071006|302|Disease Assessment 48|1|LABORATORY DATA - UPEP|LB001_14
C1071006|302|Disease Assessment 48|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|302|Disease Assessment 48|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|302|Disease Assessment 48|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|302|Disease Assessment 48|1|NEW LESION PROMPT|R_TUTMM002
C1071006|302|Disease Assessment 48|1|NEW LESIONS|TUTMM005
C1071006|302|Disease Assessment 48|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|302|Disease Assessment 48|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|303|Disease Assessment 49|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|303|Disease Assessment 49|1|DATE OF VISIT|SV001
C1071006|303|Disease Assessment 49|1|IMAGING|MOCAR007
C1071006|303|Disease Assessment 49|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|303|Disease Assessment 49|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|303|Disease Assessment 49|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|303|Disease Assessment 49|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|303|Disease Assessment 49|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|303|Disease Assessment 49|1|LABORATORY DATA - SIFE|LB001_15
C1071006|303|Disease Assessment 49|1|LABORATORY DATA - SPEP|LB001_12
C1071006|303|Disease Assessment 49|1|LABORATORY DATA - UIFE|LB001_13
C1071006|303|Disease Assessment 49|1|LABORATORY DATA - UPEP|LB001_14
C1071006|303|Disease Assessment 49|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|303|Disease Assessment 49|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|303|Disease Assessment 49|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|303|Disease Assessment 49|1|NEW LESION PROMPT|R_TUTMM002
C1071006|303|Disease Assessment 49|1|NEW LESIONS|TUTMM005
C1071006|303|Disease Assessment 49|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|303|Disease Assessment 49|1|Trigger Form - BONE MARROW|R_TRIG001_1
